indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MDG_0000000029,COD,2004,1.8,1.4,2.1,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,NIU,2012,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SSD,2023,1.6,1.3,1.9,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LBY,2006,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,KWT,2021,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,FRA,2001,0.2,0.2,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BLR,2016,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,IRL,2015,0.2,0.2,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SYR,2013,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LBY,2005,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,CMR,2000,5.5,5.0,6.0,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,DEU,2005,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,MDV,2004,0.1,0.1,0.1,,,South-East Asia,SEAR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,FIN,2003,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ARM,2018,0.3,0.2,0.3,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,JOR,2012,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,KNA,2021,0.7,0.6,0.8,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,KWT,2014,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,MMR,2002,0.7,0.6,0.8,,,South-East Asia,SEAR,COUNTRY,2025-07-11T10:26:56.027+02:00
